Оюутны_хувийн_дугаар,Санал_1_өгсөн_хөтөлбөрийн_дугаар,Санал_2_өгсөн_хөтөлбөрийн_нэр,Санал_3_өгсөн_хөтөлбөрийн_нэр,Санал_4_өгсөн_хөтөлбөрийн_нэр,Баталгаажуулсан_Хөтөлбөрийн_дугаар,Баталгаажуулсан_Хөтөлбөрийн_нэр
343c4910c79336099b827b129df4efda,Сэтгэл судлал,Улс төр судлал,Сэтгүүл зүй,Философи,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
24c4eea7344ee7939b10add40585ee82,Сэтгэл судлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Аялал жуулчлал,Нийгмийн ажил,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
374764b4532581f1eeea815f2493b778,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Хот ба бүс нутгийн төлөвлөлт,Улс төр судлал,Геологи,fb94a20305c5308d13d5dedb1da488e6,Геологи
d26f3605728a99c709c5c3edcfb9d00b,Нийгмийн ажил,"Багш, нийгмийн ухааны боловсрол (Түүх)",Археологи,Сэтгэл судлал,cf0e87b8fdf7a53fe8301de9f625c951,"Багш, нийгмийн ухааны боловсрол (Түүх)"
cb30c627075daa546cd9f7c398be5530,Антропологи,Нийгмийн ажил,Улс төр судлал,Биотехнологи,6b6f303344e9594042f35f5678fe1e83,Антропологи
156395c7b17fd6d3783c43d3ea8fa907,Эдийн засаг,Аялал жуулчлал,"Багш, монгол хэл уран зохиолын боловсрол",Сэтгүүл зүй,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
2d4a22acd57a7044167b46b4f449a37f,Сэтгүүл зүй,Аялал жуулчлал,Сэтгэл судлал,Улс төр судлал,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
0d711ad1dcfcaaa31018b0e815321254,Сэтгэл судлал,Хот ба бүс нутгийн төлөвлөлт,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Нийгмийн ажил,71ef3f1844d4e8f272c6010667ef7263,Нийгмийн ажил
9706f81b806fffe1793aca4488534113,Аялал жуулчлал,Сэтгүүл зүй,Хот ба бүс нутгийн төлөвлөлт,Нийгмийн ажил,e225e30193be5ab813542b925408ef01,Аялал жуулчлал
f53cb11a9c773ff09efa3c0af9202c11,Сэтгэл судлал,Улс төр судлал,Социологи,Нийгмийн ажил,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
7de67a706471c65f5c9c9b2817c40664,Эдийн засаг,Сэтгэл судлал,Улс төр судлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
596a52bc125ce00269f5191962a3c060,Нийгмийн ажил,Хот ба бүс нутгийн төлөвлөлт,Социологи,Сэтгүүл зүй,015417d81a4e3b385b41ec3d484ee3a3,Социологи
020e0f5edcbe80527ea8cb7b33d626c1,Сэтгэл судлал,Сэтгүүл зүй,Улс төр судлал,"Гадаад хэл, орон судлал (Америк)",5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
c496cc01137f0ff0899c6c8aab49ffdb,Сэтгэл судлал,Археологи,Сэтгүүл зүй,Нийгмийн ажил,2a31f8b90c4151f0f70c952975436e60,"Гадаад хэл, орон судлал (Хятад)"
220eba9d7887f0c79265a57094746ec6,Гадаад хэлний орчуулга (Солонгос),Сэтгэл судлал,Нийгмийн ажил,"Гадаад хэл, орон судлал (Солонгос)",0f6d96b9ff08d7104f0e8b66432a3ae8,"Гадаад хэл, орон судлал (Солонгос)"
eb028fe0a7b6f4da0f28e8695cf48326,Эдийн засаг,Гадаад хэлний орчуулга (Англи),Гадаад хэлний орчуулга (Солонгос),Хот ба бүс нутгийн төлөвлөлт,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
5da6e3a1ccd7c9348f7539ddbfb2388b,"Гадаад хэл, орон судлал (Хятад)",Сэтгүүл зүй,"Гадаад хэл, орон судлал (Япон)",Сэтгэл судлал,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
e13422f15a43598d61019bdd270bdf14,Эдийн засаг,Сэтгэл судлал,Сэтгүүл зүй,Аялал жуулчлал,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
2230f19d00f0d8ca7eed2a90eedfdc4b,Сэтгэл судлал,Нийгмийн ажил,Социологи,Сэтгүүл зүй,71ef3f1844d4e8f272c6010667ef7263,Нийгмийн ажил
9bb83efa1370f282ab5876d88a5468d9,Эдийн засаг,Сэтгүүл зүй,Сэтгэл судлал,Улс төр судлал,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
a2910727e19776f4eb697ec2b69557e8,Сэтгэл судлал,Сэтгүүл зүй,"Гадаад хэл, орон судлал (Солонгос)",Аялал жуулчлал,0f6d96b9ff08d7104f0e8b66432a3ae8,"Гадаад хэл, орон судлал (Солонгос)"
d5fcb5224e47cdd2ab1378e168553163,Сэтгүүл зүй,"Хэл, уран зохиол (Монгол хэл)",Хэл шинжлэл (Монгол хэл),Утга зохиол судлал,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
6a44f5d091fb013e4f66858ba324d288,Улс төр судлал,Сэтгэл судлал,Сэтгүүл зүй,Нийгмийн ажил,a8f191147de4d6ccf205c4548cb2910e,Улс төр судлал
86a1be9392640fdc28304aa265cd1e55,Нийгмийн ажил,Сэтгэл судлал,Социологи,"Багш, нийгмийн ухааны боловсрол (Түүх)",71ef3f1844d4e8f272c6010667ef7263,Нийгмийн ажил
c87fb8d38c7da20fe02c04075e3287d9,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Хот ба бүс нутгийн төлөвлөлт,"Багш, нийгмийн ухааны боловсрол (Түүх)",Нийгмийн ажил,8d350b8f9f3c56f2bf7fd562eac48d2a,"Газар зохион байгуулалт (төлөвлөлт, кадастр)"
fa15f18f2096381f74638f3c8bbccf2b,Сэтгэл судлал,Улс төр судлал,Нийгмийн ажил,Социологи,a8f191147de4d6ccf205c4548cb2910e,Улс төр судлал
be2f1bde1dc87664133f89f4e92e63dc,Улс төр судлал,Хот ба бүс нутгийн төлөвлөлт,Сэтгэл судлал,Философи,a8f191147de4d6ccf205c4548cb2910e,Улс төр судлал
26a815870d464780996d06d4e1b3645d,Сэтгэл судлал,Сэтгүүл зүй,Улс төр судлал,Урлаг судлал,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
020aec1ec8867247df3203686dcb771a,Сэтгэл судлал,Аялал жуулчлал,Нийгмийн ажил,Сэтгүүл зүй,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
6933c8c9b03e307332bd312b6d10aae2,Урлаг судлал,Археологи,Утга зохиол судлал,Аялал жуулчлал,a7333a75e14fa0f751d0760aa95c93dc,Урлаг судлал
e4faf02713b42368eece68a036dfe5b3,Сэтгэл судлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Хот ба бүс нутгийн төлөвлөлт,Геологи,6daca3a60ca09e7231ad487be3a29f57,Хот ба бүс нутгийн төлөвлөлт
ae78b38aa293f10cd92827c2ab20ebd8,Сэтгүүл зүй,Нийгмийн ажил,Утга зохиол судлал,Сэтгэл судлал,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
39f3822dbf234cddd49a9940949c1374,Сэтгэл судлал,Сэтгүүл зүй,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Гадаад хэлний орчуулга (Хятад),e5896f2500ce5055b7856c53daca22fb,Гадаад хэлний орчуулга (Хятад)
3c30d015659029c28522b2692dd3b50c,Сэтгэл судлал,Аялал жуулчлал,Сэтгүүл зүй,Нийгмийн ажил,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
243343dd3bc4f66e9a42c50b39ee3d80,"Гадаад хэл, орон судлал (Япон)",Аялал жуулчлал,Сэтгүүл зүй,Гадаад хэлний орчуулга (Япон),bc4e5e14592fee0d5982cfc8ece31646,"Гадаад хэл, орон судлал (Япон)"
eb3f8bab215374850055b5377f217941,Сэтгэл судлал,Сэтгүүл зүй,Аялал жуулчлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
c4ceedc7bdd9f0d7139f469e0105b512,Сэтгэл судлал,Археологи,Сэтгүүл зүй,Улс төр судлал,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
5ae14f1ac02e49f43060f78f5781d1fd,Сэтгэл судлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Сэтгүүл зүй,Нийгмийн ажил,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
9b163aae3f815ebf44266fae8b432354,Сэтгүүл зүй,Сэтгэл судлал,Улс төр судлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
f21517f5e40b86621d0acab99e8b4fb9,Нийгмийн ажил,"Багш, нийгмийн ухааны боловсрол (Түүх)",Гадаад хэлний орчуулга (Солонгос),Сэтгүүл зүй,cf0e87b8fdf7a53fe8301de9f625c951,"Багш, нийгмийн ухааны боловсрол (Түүх)"
83fdc86f6125d8633e50317556bbdae2,Эдийн засаг,Аялал жуулчлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",Нийгмийн ажил,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
b860a2179979ecd70200426437652ae0,Сэтгэл судлал,Аялал жуулчлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)","Гадаад хэл, орон судлал (Япон)",bc4e5e14592fee0d5982cfc8ece31646,"Гадаад хэл, орон судлал (Япон)"
9c7d43b18a53fdb1d22a83b1534331c8,Нийгмийн ажил,Улс төр судлал,"Багш, нийгмийн ухааны боловсрол (Түүх)",Социологи,71ef3f1844d4e8f272c6010667ef7263,Нийгмийн ажил
58c3518627a604f55b2dd0273170e0d8,Сэтгэл судлал,Нийгмийн ажил,Сэтгүүл зүй,Социологи,71ef3f1844d4e8f272c6010667ef7263,Нийгмийн ажил
87aacdd68f6b981718f8d4188ead8fe7,Сэтгэл судлал,Сэтгүүл зүй,Урлаг судлал,Гадаад хэлний орчуулга (Англи),5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
e31efe504eeaa63f299bded5666b8137,Сэтгэл судлал,Улс төр судлал,Социологи,"Гадаад хэл, орон судлал (Америк)",6f1b5ccc22ec3298fe0a11530c3c9690,"Гадаад хэл, орон судлал (Америк)"
c37c50616fa532ce797cca255ccf00cd,Нийгмийн ажил,"Газар зохион байгуулалт (төлөвлөлт, кадастр)","Багш, гадаад хэлний боловсрол (Англи)",Аялал жуулчлал,433d0c3143c34a3cd95a5f75e9453098,"Багш, гадаад хэлний боловсрол (Англи)"
7045cdf325a8d81602376d7ce8e4c981,Сэтгүүл зүй,Сэтгэл судлал,Улс төр судлал,Социологи,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
501d5d58b4eb90c95703cdb1d6ef086c,Сэтгэл судлал,Сэтгүүл зүй,"Гадаад хэл, орон судлал (Япон)",Аялал жуулчлал,bc4e5e14592fee0d5982cfc8ece31646,"Гадаад хэл, орон судлал (Япон)"
773de7bd1334773b53e22366804b4a10,Улс төр судлал,Сэтгэл судлал,Сэтгүүл зүй,Социологи,a8f191147de4d6ccf205c4548cb2910e,Улс төр судлал
a89299c0ed1978f18f4a2671fc47d24b,Геологи,Гадаад хэлний орчуулга (Хятад),Аялал жуулчлал,Хот ба бүс нутгийн төлөвлөлт,6daca3a60ca09e7231ad487be3a29f57,Хот ба бүс нутгийн төлөвлөлт
8b96ce7620d0698c9167c2811e74618b,Сэтгэл судлал,Улс төр судлал,Философи,Урлаг судлал,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
944446d4da836db9e3048fae43d6e87c,Сэтгүүл зүй,Сэтгэл судлал,Хэл шинжлэл (Монгол хэл),Гадаад хэлний орчуулга (Герман),5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
844d335f5ed4ebd39e92805703ad860f,Сэтгэл судлал,Сэтгүүл зүй,Хот ба бүс нутгийн төлөвлөлт,"Багш, монгол хэл уран зохиолын боловсрол",f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
c43339c80cfc3d55494c8c0dd65c995f,Сэтгүүл зүй,Археологи,Сэтгэл судлал,"Газар зохион байгуулалт (төлөвлөлт, кадастр)",5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
a614cd89787e7fae164da5cdc96080ab,Хот ба бүс нутгийн төлөвлөлт,Гадаад хэлний орчуулга (Франц),Нийгмийн ажил,Сэтгэл судлал,6daca3a60ca09e7231ad487be3a29f57,Хот ба бүс нутгийн төлөвлөлт
93e3883415a7a0bfa51433ab123425d4,"Гадаад хэл, орон судлал (Хятад)",Хэл шинжлэл (Хятад),Биологийн нөөцийн менежмент,Гадаад хэлний орчуулга (Хятад),2a31f8b90c4151f0f70c952975436e60,"Гадаад хэл, орон судлал (Хятад)"
73077e156a3c87a59c7da10b8d99cf95,Сэтгэл судлал,Хэл шинжлэл (Монгол хэл),Нийгмийн ажил,Гадаад хэлний орчуулга (Орос),f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
0350fa429d4f0047c100e6eddd8a9e1f,Эдийн засаг,Сэтгэл судлал,"Багш, математикийн боловсрол",Сэтгүүл зүй,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
34932c2e7c0d3d0f769156af04c2c8a3,Эдийн засаг,Сэтгэл судлал,"Багш, гадаад хэлний боловсрол (Орос)",Сэтгүүл зүй,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
591928926bca78075580f133ba439dab,Эдийн засаг,Сэтгэл судлал,Улс төр судлал,Сэтгүүл зүй,e72e0ef3081dc1bcdfe6c94ed2beb371,Эдийн засаг
78ec3dc80394044cb2ae5a2c63ec87a2,Социологи,Сэтгэл судлал,Сэтгүүл зүй,Нийгмийн ажил,015417d81a4e3b385b41ec3d484ee3a3,Социологи
8f4be7e6d63b0bb93d0ad4eb848b440e,Сэтгэл судлал,Урлаг судлал,Шашин судлал,Сэтгүүл зүй,f5cbfb6ff40d9bdee8f2804fdf2c14eb,Сэтгэл судлал
4d9e8fdae7e470c65d0355668bc9c9c6,Социологи,Сэтгэл судлал,Нийгмийн ажил,Улс төр судлал,015417d81a4e3b385b41ec3d484ee3a3,Социологи
a286e5d25b976f6134e3853d976bfb8c,Сэтгүүл зүй,Сэтгэл судлал,Нийгмийн ажил,Социологи,5a33bf7d0dfd471f15a9074ea3ccc9c6,Сэтгүүл зүй
